material_id,band_gap,is_gap_direct,symmetry.crystal_system
mp-559757,0.1749,False,orthorhombic
mp-560798,2.418999999999999,False,orthorhombic
mp-8974,3.2313,True,trigonal
mp-560534,2.4204,False,orthorhombic
mp-14853,3.2746,True,trigonal
mp-556259,0.021500000000000002,False,hexagonal
mp-1201385,0.4319,True,hexagonal
mp-556428,2.4063,False,cubic
mp-560330,2.4471,False,cubic
mp-1198352,0.7347,True,monoclinic
mp-1195713,0.49620000000000003,False,orthorhombic
mp-554139,2.258999999999999,False,trigonal
mp-1019515,1.417599999999999,False,monoclinic
mp-1196108,1.2456,False,trigonal
mp-1195592,0.6858000000000001,False,orthorhombic
mp-541715,0.601,False,orthorhombic
mp-1204726,3.0328,True,orthorhombic
mp-1198976,3.1691,True,orthorhombic
mp-28296,0.34140000000000004,True,orthorhombic
mp-1205081,2.61,False,orthorhombic
mp-684036,1.404399999999999,False,orthorhombic
mp-1190744,1.9502000000000002,False,trigonal
mp-1194165,4.1759,False,triclinic
mp-1204343,0.147599999999999,True,monoclinic
mp-17833,0.15300000000000002,False,orthorhombic
mp-1200759,2.0632,False,orthorhombic
mp-14384,3.822199999999999,True,hexagonal
mp-559171,2.4239,False,orthorhombic
mp-14323,3.2565,True,trigonal
mp-556038,4.7536000000000005,False,hexagonal
mp-866313,3.493699999999999,False,trigonal
mp-740719,3.2724,True,cubic
mp-1200796,3.7254,True,monoclinic
mp-556004,1.2907,False,tetragonal
mp-559933,1.4236,False,tetragonal
mp-28274,4.5144,True,tetragonal
mp-21445,1.5869,False,tetragonal
mp-20352,0.598399999999999,False,tetragonal
mp-1195167,4.711600000000001,False,trigonal
mp-679985,0.37669999999999904,False,tetragonal
mp-620346,0.5236000000000001,True,orthorhombic
mp-1205371,2.8257,False,tetragonal
mp-1105941,2.4336,True,tetragonal
mp-1106080,0.6643,False,hexagonal
mp-6446,4.0338,False,orthorhombic
mp-581361,3.906499999999999,False,monoclinic
mp-1197500,5.4423,False,monoclinic
mp-699932,2.1138,True,orthorhombic
mp-581188,3.149899999999999,False,monoclinic
mp-561253,5.266500000000001,False,hexagonal
mp-14386,3.8606,True,hexagonal
mp-554066,2.400299999999999,True,cubic
mp-542832,3.1681,False,trigonal
mp-556703,4.6934000000000005,True,trigonal
mp-1019521,1.560499999999998,False,orthorhombic
mp-6474,2.647999999999999,False,trigonal
mp-16978,2.6494,True,hexagonal
mp-6325,3.2733,False,trigonal
mp-1195880,3.1827,False,monoclinic
mp-19188,1.6908999999999992,False,trigonal
mp-20921,1.7737999999999992,False,trigonal
mp-17341,1.5103,False,monoclinic
mp-1195890,2.0969,False,monoclinic
mp-554339,2.391499999999999,False,triclinic
mp-629082,1.2971,False,trigonal
mp-8863,1.9187999999999992,False,orthorhombic
mp-571621,3.3861,False,monoclinic
mp-558077,3.5814,False,monoclinic
mp-556316,1.7096,False,trigonal
mp-1194728,3.3773,False,orthorhombic
mp-1197574,0.6848000000000001,False,orthorhombic
mp-8960,3.0766,True,trigonal
mp-559502,4.6986,False,orthorhombic
mp-9745,0.528099999999999,False,trigonal
mp-1190024,2.8068,False,trigonal
mp-1205119,0.41290000000000004,False,monoclinic
mp-1195058,4.63,False,orthorhombic
mp-8961,3.4044,True,trigonal
mp-1019523,4.8815,False,orthorhombic
mp-733796,0.2686,False,orthorhombic
mp-554886,3.1376,False,triclinic
mp-1195033,1.0023,True,monoclinic
mp-7249,2.7287,False,trigonal
mp-6101,2.281,False,hexagonal
mp-18177,1.255,False,orthorhombic
mp-31758,2.3971,False,trigonal
mp-12881,3.2958,False,trigonal
mp-27957,2.329499999999999,True,trigonal
mp-1195,1.8930999999999991,False,monoclinic
mp-1192881,1.3262,False,triclinic
mp-1194785,5.0533,False,orthorhombic
mp-1194911,5.1465,True,orthorhombic
mp-14289,0.48389999999999905,True,orthorhombic
mp-30088,5.2043,True,triclinic
mp-1019524,4.549800000000001,False,trigonal
mp-1105268,0.626599999999999,False,hexagonal
mp-29911,0.35939999999999905,False,orthorhombic
mp-1195624,1.9021999999999992,False,monoclinic
mp-1194583,0.9106000000000001,False,monoclinic
mp-555414,0.301299999999999,False,monoclinic
mp-12814,0.455499999999999,True,hexagonal
mp-557994,5.2938,False,hexagonal
mp-14972,3.4727,True,hexagonal
mp-16435,0.5339,False,tetragonal
mp-560519,4.9085,False,orthorhombic
mp-1019526,5.4031,False,triclinic
mp-29223,4.742100000000001,True,monoclinic
mp-985697,4.6093,False,trigonal
mp-554885,4.372,False,trigonal
mp-569842,0.25020000000000003,False,orthorhombic
mp-7765,3.242199999999999,False,tetragonal
mp-27805,3.0219,False,orthorhombic
mp-1191360,1.9722,False,trigonal
mp-1190176,0.37470000000000003,False,tetragonal
mp-556291,2.3703,False,monoclinic
mp-540923,0.8242,False,monoclinic
mp-1103862,2.8291,False,trigonal
mp-540794,3.2445,True,hexagonal
mp-540949,3.0998,False,hexagonal
mp-555078,3.1456,True,triclinic
mp-540795,3.8005,True,hexagonal
mp-540950,4.0225,False,hexagonal
mp-7980,3.3696,False,trigonal
mp-554669,3.4856,False,trigonal
mp-32310,3.3673,False,trigonal
mp-1195068,1.202,True,monoclinic
mp-6169,3.0288,False,hexagonal
mp-18090,1.3151,False,orthorhombic
mp-1190340,2.5099,False,trigonal
mp-1195508,1.9944000000000002,False,hexagonal
mp-554264,2.4175,False,orthorhombic
mp-17009,2.381599999999999,True,hexagonal
mp-1198919,3.2962,False,orthorhombic
mp-28102,3.250099999999999,False,triclinic
mp-1095255,0.923,False,orthorhombic
mp-1199184,0.7776000000000001,False,tetragonal
mp-11772,2.1313,False,hexagonal
mp-557072,2.452,False,tetragonal
mp-9668,1.4489,True,tetragonal
mp-14385,3.8436,True,hexagonal
mp-14322,3.2767,True,trigonal
mp-726684,0.0597,False,monoclinic
mp-1199328,2.363,False,monoclinic
mp-1190457,0.6431,False,trigonal
mp-558477,1.5997,False,orthorhombic
mp-1200758,2.6965,False,monoclinic
mp-1195162,0.021399999999999003,True,monoclinic
mp-19365,3.7465,False,trigonal
mp-18000,0.42390000000000005,False,hexagonal
mp-505392,2.9577,False,monoclinic
mp-561403,3.1539,False,triclinic
mp-1195152,3.052499999999999,False,monoclinic
mp-18867,3.6786,False,trigonal
mp-553883,3.9374000000000002,False,orthorhombic
mp-14743,2.03,True,orthorhombic
mp-680210,1.5495,False,trigonal
mp-22086,2.9798,False,cubic
mp-559066,5.187699999999999,False,hexagonal
mp-6310,3.815299999999999,True,hexagonal
mp-1019527,4.5169,True,cubic
mp-15751,3.3201,True,trigonal
mp-1195688,3.381099999999999,False,orthorhombic
mp-1190416,2.8907,False,trigonal
mp-560544,1.772599999999999,True,cubic
mp-543034,2.6456,False,monoclinic
mp-1019525,4.8405000000000005,False,orthorhombic
mp-545788,0.42160000000000003,False,tetragonal
mp-554172,0.49149999999999905,True,orthorhombic
mp-8570,1.005799999999999,False,tetragonal
mp-9179,0.4979,False,tetragonal
mp-569563,1.0135,False,trigonal
mp-556896,1.8623,False,orthorhombic
mp-560978,3.6788,False,orthorhombic
mp-553943,0.6525000000000001,False,orthorhombic
mp-8300,0.669299999999999,True,tetragonal
mp-553990,2.802399999999999,False,orthorhombic
mp-555218,4.1652000000000005,False,hexagonal
mp-561553,1.9704000000000002,False,trigonal
mp-23063,4.3647,False,hexagonal
mp-1106249,1.536,False,trigonal
mp-1199018,2.1491,False,orthorhombic
mp-560660,0.061199999999999005,False,hexagonal
mp-557161,1.2306,True,orthorhombic
mp-1204862,2.4483,True,orthorhombic
mp-30198,3.4462,False,monoclinic
mp-29301,2.6355,True,monoclinic
mp-1195344,1.3292,True,tetragonal
mp-1019516,1.381399999999999,True,orthorhombic
mp-554975,0.6451,False,orthorhombic
mp-14002,0.8220000000000001,True,cubic
mp-14215,1.0088,False,cubic
mp-1189858,0.5937,False,tetragonal
mp-29909,3.9787,False,hexagonal
mp-1193666,2.0642,True,tetragonal
mp-1193105,1.843299999999999,False,tetragonal
mp-622930,0.43950000000000006,False,orthorhombic
mp-1195568,1.6864,True,monoclinic
mp-683936,1.4214,True,monoclinic
mp-567841,0.8891,True,cubic
mp-24674,5.8582,True,monoclinic
mp-1202186,0.4385,False,monoclinic
mp-6856,4.2033,True,cubic
mp-1201141,3.711299999999999,False,cubic
mp-30142,3.592,True,trigonal
mp-707304,5.739199999999999,False,orthorhombic
mp-1192679,0.269,False,orthorhombic
mp-27608,1.280699999999999,True,cubic
mp-1072399,0.09529999999999901,False,cubic
mp-15919,2.8716,False,monoclinic
mp-3081,6.117700000000001,True,orthorhombic
mp-560974,5.4595,False,monoclinic
mp-759686,5.3797000000000015,False,monoclinic
mp-727932,0.424799999999999,False,monoclinic
mp-30139,5.180400000000001,False,orthorhombic
mp-23267,6.3359,False,orthorhombic
mp-570974,6.5139,True,tetragonal
mp-1193887,2.8371,False,orthorhombic
mp-15951,8.319600000000001,False,trigonal
mp-558118,8.0867,False,hexagonal
mp-1196310,4.726100000000001,False,monoclinic
mp-1204927,5.1225,True,orthorhombic
mp-1203786,4.5575,True,orthorhombic
mp-2911751,5.392799999999999,True,orthorhombic
mp-1204117,4.4445,True,orthorhombic
mp-1195480,5.2492,False,monoclinic
mp-723109,3.3177,False,orthorhombic
mp-1202335,4.3852,False,triclinic
mp-768203,5.326,True,orthorhombic
mp-1199791,3.684,False,orthorhombic
mp-757836,4.7645,True,orthorhombic
mp-1201870,2.0476,False,monoclinic
mp-696961,6.091200000000001,False,monoclinic
mp-723049,6.1675,True,orthorhombic
mp-1200927,5.8694,True,monoclinic
mp-707175,7.2812,True,monoclinic
mp-23776,5.6128,False,monoclinic
mp-734194,3.889199999999999,True,orthorhombic
mp-1238445,6.558,False,orthorhombic
mp-24614,6.801,False,orthorhombic
mp-604245,6.6477,False,orthorhombic
mp-706913,3.4834,False,tetragonal
mp-1183513,5.2146,False,tetragonal
mp-23996,5.2009,False,tetragonal
mp-708961,4.1041,False,orthorhombic
mp-30140,4.1443,True,tetragonal
mp-570886,4.0723,False,orthorhombic
mp-1188955,1.7006000000000001,False,orthorhombic
mp-1794,8.1681,False,cubic
mp-2542,7.463900000000001,True,hexagonal
mp-7599,7.0846,False,tetragonal
mp-27148,0.836199999999999,False,monoclinic
mp-695815,6.0155,True,tetragonal
mp-697592,5.2,True,orthorhombic
mp-24473,5.082699999999999,True,orthorhombic
mp-672214,5.2044,False,orthorhombic
mp-422,3.1453,False,cubic
mp-5046,6.9502,False,tetragonal
mp-1541,2.663699999999999,False,cubic
mp-7913,5.1459,False,orthorhombic
mp-252,2.017299999999999,False,cubic
mp-3733,4.4341,False,orthorhombic
mp-23349,3.8438,False,monoclinic
mp-554718,3.858599999999999,False,orthorhombic
mp-556548,3.9576000000000002,False,monoclinic
mp-557351,3.4257,True,monoclinic
mp-729796,0.293699999999999,True,monoclinic
mp-31259,3.0259,False,monoclinic
mp-679989,2.133299999999999,False,monoclinic
mp-1182209,1.0482,False,monoclinic
mp-27135,4.6172,False,monoclinic
mp-29127,1.0593,False,triclinic
mp-1199722,2.2069,True,monoclinic
mp-569822,1.9545000000000001,False,monoclinic
mp-1198859,1.9682,False,monoclinic
mp-558215,2.6912000000000003,True,monoclinic
mp-667342,1.691799999999999,False,cubic
mp-582988,0.8948,False,triclinic
mp-1194687,0.071399999999999,True,triclinic
mp-1197854,2.602699999999999,True,monoclinic
mp-542522,1.2169,False,triclinic
mp-680322,2.556899999999999,False,monoclinic
mp-1192736,0.12060000000000001,False,hexagonal
mp-23388,2.717,True,monoclinic
mp-1194053,0.16440000000000002,False,hexagonal
mp-28975,1.3635,False,monoclinic
mp-569308,1.4713999999999992,False,triclinic
mp-1201230,0.46790000000000004,True,orthorhombic
mp-629690,0.5274999999999991,True,monoclinic
mp-1200203,4.0708,False,triclinic
mp-1195213,4.177,False,monoclinic
mp-29833,3.4553000000000003,False,monoclinic
mp-568819,1.2455,False,monoclinic
mp-1197111,1.137099999999999,False,triclinic
mp-560085,2.1764,False,monoclinic
mp-680053,0.7997000000000001,True,orthorhombic
mp-1195168,2.032699999999999,True,triclinic
mp-557090,1.2285,True,tetragonal
mp-1200581,3.225199999999999,True,orthorhombic
mp-1198385,4.0668,False,triclinic
mp-542931,4.3605,False,monoclinic
mp-30200,1.071099999999999,False,orthorhombic
mp-556210,2.4505999999999992,False,orthorhombic
mp-1016214,2.786,False,orthorhombic
mp-1204764,3.0737,True,orthorhombic
mp-556586,2.88,True,monoclinic
mp-1200193,2.8105,False,triclinic
mp-23064,2.129299999999999,False,orthorhombic
mp-23423,2.5896,False,monoclinic
mp-555658,0.5192999999999991,False,orthorhombic
mp-555748,0.282199999999999,False,orthorhombic
mp-1200015,0.0106,True,monoclinic
mp-1017552,1.1218,False,trigonal
mp-1105780,1.487499999999999,True,trigonal
mp-1188316,1.4737,False,hexagonal
mp-1197128,2.4549,True,monoclinic
mp-23195,1.6582,True,tetragonal
mp-23262,2.194499999999999,False,monoclinic
mp-556549,2.2769999999999992,True,orthorhombic
mp-636934,1.237,False,cubic
mp-28541,4.5172,False,monoclinic
mp-680181,0.6956999999999991,False,orthorhombic
mp-570930,0.412099999999999,True,trigonal
mp-641924,1.079699999999999,False,orthorhombic
mp-1201497,1.7711000000000001,False,monoclinic
mp-29259,0.49819999999999903,False,tetragonal
mp-23341,0.7805000000000001,False,cubic
mp-652711,2.1017,False,triclinic
mp-1078366,0.9401,True,tetragonal
mp-1197960,3.5416,False,monoclinic
mp-22856,1.361799999999999,False,orthorhombic
mp-27891,0.8266,False,orthorhombic
mp-29843,1.103899999999999,False,tetragonal
mp-1198150,0.5469,False,tetragonal
mp-23164,0.9577999999999991,True,orthorhombic
mp-541837,0.3769,True,trigonal
mp-1193554,3.2263,False,monoclinic
mp-505564,1.0179,False,triclinic
mp-1200639,1.4358,False,orthorhombic
mp-552098,0.36869999999999903,False,tetragonal
mp-29839,2.8422,False,orthorhombic
mp-667426,2.561199999999999,False,orthorhombic
mp-27910,0.436799999999999,True,trigonal
mp-29666,0.544199999999999,True,trigonal
mp-1192658,3.1462,False,monoclinic
mp-558409,3.0739,False,monoclinic
mp-559837,2.8648,False,monoclinic
mp-34202,0.3388,True,trigonal
mp-29991,1.376599999999999,True,orthorhombic
mp-28990,2.828999999999999,False,monoclinic
mp-676250,0.49450000000000005,True,trigonal
mp-30097,0.8311000000000001,False,triclinic
mp-23435,0.16820000000000002,False,trigonal
mp-1194678,2.816799999999999,False,monoclinic
mp-23334,2.4275,False,orthorhombic
mp-27251,1.259299999999999,False,orthorhombic
mp-31406,0.9267000000000001,False,trigonal
mp-1197485,1.9562,False,orthorhombic
mp-705040,2.0228,False,triclinic
mp-23329,1.908999999999999,False,orthorhombic
mp-23480,1.913999999999999,False,orthorhombic
mp-554500,2.4007,False,monoclinic
mp-1204919,1.779199999999999,False,orthorhombic
mp-1193877,1.2582,False,triclinic
mp-623135,1.396199999999999,False,triclinic
mp-642320,2.2987,False,monoclinic
mp-680086,0.004099999999999,False,triclinic
mp-23549,3.3707000000000003,False,orthorhombic
mp-29447,2.3158,False,orthorhombic
mp-29558,2.306999999999999,False,monoclinic
mp-28946,2.971399999999999,False,orthorhombic
mp-30304,2.168599999999999,False,triclinic
mp-29857,1.071,False,monoclinic
mp-1191023,2.4347,False,monoclinic
mp-559422,0.7795000000000001,False,orthorhombic
mp-23356,2.8354,True,monoclinic
mp-1196273,2.8219000000000003,False,orthorhombic
mp-23544,2.651699999999999,False,monoclinic
mp-651836,2.3667,False,orthorhombic
mp-30130,2.3625,False,monoclinic
mp-30303,0.9108,False,triclinic
mp-1190436,0.5369,True,monoclinic
mp-541772,0.5357000000000001,False,monoclinic
mp-541771,0.165,False,tetragonal
mp-23005,0.42210000000000003,True,trigonal
mp-558302,2.917399999999999,False,orthorhombic
mp-540977,2.4304,False,monoclinic
mp-554445,2.7708,False,orthorhombic
mp-31289,2.6161,False,monoclinic
mp-556278,2.0161,False,triclinic
mp-27709,1.445799999999999,False,orthorhombic
mp-554249,2.8698,False,orthorhombic
mp-582968,1.6481,True,orthorhombic
mp-1204598,2.6683,False,monoclinic
mp-505697,3.333199999999999,False,triclinic
mp-583499,1.4685000000000001,False,orthorhombic
mp-570417,1.612499999999999,False,orthorhombic
mp-559631,0.014100000000000001,False,monoclinic
mp-1197501,3.1938,False,triclinic
mp-1106025,0.320499999999999,True,trigonal
mp-554090,2.574799999999999,True,orthorhombic
mp-1190898,3.9069000000000003,False,monoclinic
mp-29516,1.104899999999999,False,monoclinic
mp-1202541,2.5347,True,monoclinic
mp-570053,1.385199999999999,False,monoclinic
mp-573727,1.2248,False,monoclinic
mp-1190284,0.0025,False,trigonal
mp-580062,0.0815,True,trigonal
mp-684015,1.094599999999999,False,monoclinic
mp-680182,0.5545,False,orthorhombic
mp-680173,0.5703,True,monoclinic
mp-541979,0.690199999999999,False,monoclinic
mp-27911,3.1697,False,monoclinic
mp-561068,2.8719,False,tetragonal
mp-554493,2.2678000000000003,False,monoclinic
mp-541774,1.1255,False,triclinic
mp-567414,1.5926,False,triclinic
mp-558753,4.1919,False,trigonal
mp-31250,3.0096,False,monoclinic
mp-1193553,2.8053,False,orthorhombic
mp-556601,2.8773,False,monoclinic
mp-568758,0.7863999999999991,True,monoclinic
mp-568301,2.8692,False,monoclinic
mp-610430,2.5189,False,monoclinic
mp-1202540,0.054999999999999,True,cubic
mp-23072,2.2251,False,tetragonal
mp-22908,3.3934,False,orthorhombic
mp-28194,2.105899999999999,True,triclinic
mp-22939,2.5681000000000003,False,tetragonal
mp-23237,4.6808,False,orthorhombic
mp-23301,3.966299999999999,False,cubic
mp-557466,3.956199999999999,False,cubic
mp-27743,1.8137999999999992,False,tetragonal
mp-1106073,3.659,False,monoclinic
mp-1204099,3.5429,False,orthorhombic
mp-1199579,2.8482000000000003,True,monoclinic
mp-1198262,3.9768,False,monoclinic
mp-1199850,5.5252,False,hexagonal
mp-1200655,3.9231,False,triclinic
mp-707319,2.2598000000000003,False,triclinic
mp-1204400,2.5591,False,triclinic
mp-27708,0.927,False,monoclinic
mp-568388,0.8279000000000001,False,monoclinic
mp-22849,2.5349,False,trigonal
mp-569157,2.4854,False,trigonal
mp-22987,1.472999999999999,False,tetragonal
mp-1191266,2.3939999999999992,False,orthorhombic
mp-647708,2.5406,False,triclinic
mp-1102836,0.6889999999999991,False,cubic
mp-1103228,0.5346000000000001,False,cubic
mp-30012,2.3847,False,monoclinic
mp-557993,1.1596,False,monoclinic
mp-23074,3.1303,True,tetragonal
mp-616249,2.1523,False,monoclinic
mp-1201467,0.151899999999999,False,triclinic
mp-1237295,0.1279,True,triclinic
mp-1103374,0.477199999999999,False,monoclinic
mp-581609,2.5522,True,triclinic
mp-559583,3.3716,False,orthorhombic
mp-24348,4.9887,False,triclinic
mp-1190564,3.7758000000000003,False,monoclinic
mp-23332,2.0415,False,monoclinic
mp-558798,3.6893000000000002,False,monoclinic
mp-729895,4.2384,False,trigonal
mp-556878,3.3519,False,triclinic
mp-27133,1.5094,False,orthorhombic
mp-23084,2.073699999999999,False,orthorhombic
mp-573119,0.41030000000000005,False,orthorhombic
mp-1103098,0.34039999999999904,False,cubic
mp-1101765,0.23799999999999902,False,cubic
mp-652854,1.1955,True,monoclinic
mp-1204558,0.46950000000000003,True,triclinic
mp-971673,1.066599999999999,False,monoclinic
mp-557484,2.0317,False,triclinic
mp-23324,2.032,False,orthorhombic
mp-23318,1.9636,False,orthorhombic
mp-23514,1.8668999999999991,False,orthorhombic
mp-23018,2.4246,False,monoclinic
mp-1095302,0.6721,False,monoclinic
mp-569707,1.6912,False,orthorhombic
mp-610491,1.8404,False,orthorhombic
mp-556378,3.527199999999999,False,orthorhombic
mp-23020,1.5764,False,orthorhombic
mp-1198307,0.3169,False,monoclinic
mp-28944,1.5135,False,hexagonal
mp-22965,1.2325,False,trigonal
mp-559332,2.3576,False,monoclinic
mp-1195032,2.8005,False,monoclinic
mp-1192987,1.8201,False,triclinic
mp-1193947,1.6948,False,triclinic
mp-1196930,2.1799,False,monoclinic
mp-555132,1.9598,False,triclinic
mp-23154,1.3261999999999992,False,orthorhombic
mp-28460,1.3935,False,orthorhombic
mp-28933,1.7587000000000002,True,monoclinic
mp-554129,1.5015,True,orthorhombic
mp-1066781,1.783,False,orthorhombic
mp-23297,2.211,False,orthorhombic
mp-27987,3.4507,False,orthorhombic
mp-555071,2.3401,False,orthorhombic
mp-1198478,2.0113,False,tetragonal
mp-1102937,1.315799999999999,True,monoclinic
mp-726297,1.1344,False,monoclinic
mp-29526,2.208,False,orthorhombic
mp-1196583,1.3517000000000001,True,cubic
mp-1196857,0.5989,False,orthorhombic
mp-169,0.094599999999999,True,trigonal
mp-2516584,1.4276,False,trigonal
mp-47,3.3394999999999992,False,hexagonal
mp-568028,0.304199999999999,False,orthorhombic
mp-569304,0.0148,False,trigonal
mp-569416,0.10560000000000001,False,trigonal
mp-570002,3.0059,False,cubic
mp-630227,0.9121999999999991,False,orthorhombic
mp-66,4.1145,False,cubic
mp-667273,1.0093,True,cubic
mp-680372,0.7159,False,trigonal
mp-683919,1.1035,False,orthorhombic
mp-723638,1.876599999999999,False,monoclinic
mp-731594,1.6358000000000001,True,monoclinic
mp-22966,5.7111,False,orthorhombic
mp-1197051,1.850299999999999,False,orthorhombic
mp-560169,0.6263999999999991,False,monoclinic
mp-28131,1.5997,False,orthorhombic
mp-647169,2.2032,False,monoclinic
mp-1588,2.2206,False,monoclinic
mp-1203403,1.5729000000000002,False,monoclinic
mp-555582,2.862,True,monoclinic
mp-646059,2.1018,False,hexagonal
mp-1196461,1.1244,True,triclinic
mp-28709,1.519499999999999,False,monoclinic
mp-1196803,1.316699999999999,True,orthorhombic
mp-644802,1.056699999999999,False,monoclinic
mp-29479,4.4176,False,triclinic
mp-646122,1.46,False,monoclinic
mp-647192,1.354199999999999,True,orthorhombic
mp-683965,2.1158,False,trigonal
mp-652200,2.0164,False,tetragonal
mp-2718,3.118999999999999,True,cubic
mp-1188168,3.4261,False,orthorhombic
mp-1189989,1.5194,False,orthorhombic
mp-729935,3.3975,False,triclinic
mp-31306,5.308,False,orthorhombic
mp-558545,3.1886,False,monoclinic
mp-555888,6.1791,False,monoclinic
mp-1204119,0.20450000000000002,True,orthorhombic
mp-540807,2.6589,False,orthorhombic
mp-29477,2.9242,False,triclinic
mp-30063,2.5682,False,monoclinic
mp-555625,5.0565,False,monoclinic
mp-616463,3.7291,True,orthorhombic
mp-559455,3.4412000000000003,False,monoclinic
mp-1191868,4.3293,False,orthorhombic
mp-1198997,3.8048,True,orthorhombic
mp-6615,2.2605,False,orthorhombic
mp-542699,1.9919,False,orthorhombic
mp-1106292,3.4329,False,orthorhombic
mp-639826,3.3719,True,orthorhombic
mp-557877,7.103,False,monoclinic
mp-555948,2.0208,False,triclinic
mp-554739,3.0813,False,monoclinic
mp-1079290,1.9388,False,monoclinic
mp-1985,3.1949,False,hexagonal
mp-570572,1.412999999999999,True,trigonal
mp-571653,2.4768000000000012,True,cubic
mp-1190863,2.4435000000000002,False,orthorhombic
mp-561848,3.9183,False,orthorhombic
mp-555503,3.634,False,monoclinic
mp-1203337,1.4507,False,monoclinic
mp-1203167,2.4479,False,monoclinic
mp-1192192,1.9924,False,triclinic
mp-30078,1.7443,False,triclinic
mp-1199083,0.270699999999999,True,orthorhombic
mp-1200162,1.2343,True,monoclinic
mp-556192,5.01,False,monoclinic
mp-638445,1.4627000000000001,True,orthorhombic
mp-560839,1.434499999999999,True,orthorhombic
mp-1195608,1.700599999999999,True,monoclinic
mp-651723,5.8888,False,trigonal
mp-1197923,1.2642,False,monoclinic
mp-645279,1.4554,False,triclinic
mp-722472,0.508,False,monoclinic
mp-645316,1.4282,False,triclinic
mp-683911,3.0765,False,monoclinic
mp-1196206,1.3653,True,triclinic
mp-1199402,1.501,True,monoclinic
mp-28765,3.3196,False,orthorhombic
mp-680422,2.9265,True,monoclinic
mp-27989,5.0373,False,orthorhombic
mp-730189,5.0996,False,tetragonal
mp-27727,4.562200000000001,False,tetragonal
mp-23071,4.9147,True,orthorhombic
mp-1004532,4.5103,False,monoclinic
mp-28473,6.616,False,orthorhombic
mp-559432,4.9033,False,triclinic
mp-1167,9.0653,False,monoclinic
mp-1197830,3.4211,True,tetragonal
mp-27962,1.1181,True,tetragonal
mp-556844,2.6833,False,orthorhombic
mp-556845,3.725,False,orthorhombic
mp-29409,4.6791,False,monoclinic
mp-30068,4.3987,False,trigonal
mp-555996,3.335099999999999,False,monoclinic
mp-27461,4.8638,True,orthorhombic
mp-736227,0.1962,True,monoclinic
mp-1188937,0.3063,False,monoclinic
mp-1190824,1.228599999999999,True,monoclinic
mp-725221,0.4439,False,monoclinic
mp-1197543,3.6774999999999993,False,orthorhombic
mp-27502,5.8354,True,orthorhombic
mp-571324,3.7938,False,monoclinic
mp-11875,6.1541000000000015,True,cubic
mp-556660,5.8483,True,trigonal
mp-729933,5.7126,False,orthorhombic
mp-1077316,7.654599999999999,False,tetragonal
mp-1077906,6.5856,False,orthorhombic
mp-1102227,6.4314,True,tetragonal
mp-1190685,6.7524000000000015,False,orthorhombic
mp-1190699,6.496700000000001,False,trigonal
mp-20066,6.6332,True,cubic
mp-556034,6.676,False,orthorhombic
mp-644607,6.3098,False,tetragonal
mp-729728,6.453099999999999,True,orthorhombic
mp-27814,2.5569,False,trigonal
mp-2232,3.4316,True,orthorhombic
mp-560879,2.7125,True,triclinic
mp-30054,2.9922,True,monoclinic
mp-23150,2.7134,False,orthorhombic
mp-555513,2.9355,False,triclinic
mp-734582,0.168999999999999,False,monoclinic
mp-559900,1.2881,True,orthorhombic
mp-29700,2.8283,False,monoclinic
mp-28390,1.9381,False,monoclinic
mp-558295,2.2843,False,monoclinic
mp-555016,3.2494,False,monoclinic
mp-555309,1.3824,True,monoclinic
mp-558959,1.8838,False,triclinic
mp-558648,4.6094,True,monoclinic
mp-554711,2.957,False,monoclinic
mp-1189652,1.0874,False,monoclinic
mp-648193,3.8506,True,triclinic
mp-559889,2.7544999999999993,False,monoclinic
mp-556223,5.4516,False,orthorhombic
mp-562018,4.334099999999999,False,orthorhombic
mp-559873,4.7392,True,monoclinic
mp-554110,3.7606,False,monoclinic
mp-672266,4.0702,False,triclinic
mp-28240,4.9077,False,trigonal
mp-647549,2.9299,True,orthorhombic
mp-1071625,2.3468,False,orthorhombic
mp-555329,1.5162,True,monoclinic
mp-638137,2.1986,False,orthorhombic
mp-570703,5.421399999999999,False,tetragonal
mp-1198688,4.7209,True,orthorhombic
mp-14422,3.4146,False,orthorhombic
mp-4555,3.3115,False,trigonal
mp-28153,1.5298999999999991,True,tetragonal
mp-2898,1.6618,True,tetragonal
mp-558358,5.8260000000000005,False,monoclinic
mp-10289,0.475099999999999,False,tetragonal
mp-1196257,4.8911,False,monoclinic
mp-1181812,5.0844,False,tetragonal
mp-1190619,4.9736,True,orthorhombic
mp-1191012,5.093,False,tetragonal
mp-1191021,5.0542,True,orthorhombic
mp-1191340,4.9668,True,tetragonal
mp-966591,5.3363,True,orthorhombic
mp-984766,5.0954,False,tetragonal
mp-13827,6.092599999999999,False,cubic
mp-3417,5.1974,False,orthorhombic
mp-556826,5.456799999999999,True,orthorhombic
mp-8056,6.2272,False,orthorhombic
mp-1199947,0.4062,False,monoclinic
mp-729083,0.5526,True,orthorhombic
mp-1200311,0.1512,False,monoclinic
mp-1193777,0.042399999999999,False,triclinic
mp-1198121,0.3728,False,orthorhombic
mp-1182309,0.005900000000000001,False,monoclinic
mp-1192801,2.6853,False,monoclinic
mp-30958,3.0789,False,cubic
mp-1018630,0.6613999999999991,False,trigonal
mp-11918,2.0774,False,tetragonal
mp-1017548,0.7359,False,trigonal
mp-558751,2.6093,False,monoclinic
